variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
APC,KRAS,1385.51845607802,13516.7821412862,0.001,16351.9555027736,0.786169025489737,0.984022045397972,0.677285381836585,1.12151483516972,1.76881132326475,0.634050008849845,1281.51260840891,13582.1850231856,13,34,1,227,275,780.424167689934,2244.42953800042,9463.96286499533,18592.319854696,,3899.0313122376,921.310940167176,75417.5123693664
APC,LAMA1,1283.54928087603,224.181482680427,1147.43160966552,1582.10887385915,1,1,0.324897876720428,2.00754432176373,0.635164999926656,3.16066584587556,1281.51260839262,260.12191125671,12,9,2,252,275,714.147933389469,2091.85445592355,107.80495459377,403.712976338447,,22138.1504488788,91.6531817852893,5759.455805122
APC,LAMA2,1301.04458247496,373.984775976827,0.001,4678.99662581772,0.958728584315727,0.789128071862348,0.175097881619276,2.03889429121791,0.465409824457977,4.380857867778,1281.51260838974,486.172800927753,12,6,2,255,275,732.87173896069,2106.75909937026,148.632831893398,757.925365156726,,24258.5746398831,756.98586544089,15630.7100139069
APC,LRP1B,1081.09863568352,265.126340281054,8056.43257744396,1183.19483158445,0.949774173445639,0.980713446769517,0.0304135125942686,4.12359063064421,0.971386572368901,4.24505624016204,1281.51260840062,283.626997191474,10,14,4,247,275,550.072223499306,1864.99326420028,153.620646000484,418.572217033146,,26389.7945509048,,5502.8570772168
APC,LRP2,1300.14879401082,276.743270460127,0.001,2948.42682455405,0.99678956390649,1,0.22701883859553,2.02694460372518,0.520075130253846,3.89740728947343,1281.51260840588,346.846149664216,12,7,2,254,275,732.374567662127,2105.27848507216,118.903406634143,535.27358980029,,27187.6721524564,477.751226869008,9802.25766267849
APC,LRRIQ1,1009.95210827463,634.808318151735,68354.6751607254,0.001,0.432333169848569,0.96741342724175,0.00130426384618444,3.30112939425638,0.28726934519493,11.4914084968459,1281.51260839767,620.511997503233,11,2,3,259,275,524.394029014356,1729.86357456872,227.634539977914,1364.46509994605,14011.6739330584,381948.225200281,,21437.9985415626
APC,MACF1,947.504903470035,622.939552901353,0.001,0.001,0.852928226876256,0.885316848240171,0.755150619072628,3.46975456492083e-07,0.245173581592444,1.41522367229951e-06,928.595453559262,607.762164333525,8,5,0,191,204,432.93766034812,1764.08812380536,223.365341724244,1339.10130741386,,12171.2828975525,,10222.99506033
APC,MED12,1300.25763182507,594.353911658703,0.001,6467.19569991045,0.991542607050061,1,0.218548394616572,2.07813596228873,0.525060714223572,3.95789649843019,1281.51260840883,745.308293669074,12,7,2,254,275,732.435819830683,2105.45537479234,255.364562822274,1149.60094520488,,26640.281458407,1047.71562744903,21513.2622676513
APC,NF1,1309.09034096156,808.337870060139,0.001,7189.50020851438,0.955872568693926,0.742750411195162,0.272737775293147,2.1953120296894,0.643219011344213,3.41300861910407,1281.51260840278,965.004013578116,12,9,2,252,275,737.397637206381,2119.80122038739,388.382611986378,1457.38634493922,,16864.2159898143,1164.40132848522,23926.6189064924
APC,NRAS,1286.38971592408,1787.41113355986,0.001,0.001,0.948854351879182,0.953577820696212,0.904808911786286,7.14966898119262e-08,0.102837395525718,6.95240184238682e-07,1281.51260837995,1745.36273097507,14,2,0,259,275,724.648285644349,2082.90925976353,297.204959051224,5519.39088440009,,58114.4745282185,,73122.1130144117
APC,PBRM1,1106.62158710992,641.223144798415,22285.0822180287,0.001,0.758084474759682,0.971695047057235,0.0764446323253529,2.22798735861705,0.357931434347427,6.22462054130304,1281.51260839638,625.128243837364,12,4,2,257,275,592.54331449794,1856.19498364863,254.847343987615,1299.45773355619,3452.66184315011,88487.3203701664,,15941.0561025078
APC,PEG3,1106.70671617649,237.458117518509,22066.3602907155,0.001,0.776260069105738,0.974822796591726,0.0789418582278359,2.16039806072083,0.346118581461699,6.24178583997779,1281.51260840883,231.468038012107,12,4,2,257,275,592.586827891513,1856.33842672474,94.3750141268647,481.219969269744,3397.47765310715,89232.1867189439,,6010.05414926107
APC,PIK3CA,1118.27559932562,1127.20356872996,9890.38822552003,0.001,0.849678560760785,0.96437295761958,0.273064718508478,2.13059754431793,0.625426118113476,3.40663346574752,1281.51260839294,1098.47924324036,12,9,2,252,275,598.765380589462,1875.79924361418,585.241365909587,1930.7890465783,1590.58940217991,33711.0459645075,,15382.1277426068
APC,PLEC,1296.59217575559,182.138028904681,0.001,1292.00121181748,0.981808773839677,0.938269754402393,0.608418748364889,1.02591998619176,0.347844250504117,2.9493659438238,1281.51260840832,212.660415979113,13,5,1,256,275,730.368939401436,2099.50369875038,65.3112998364784,391.50418730341,,28871.1008446486,72.7117686579704,6003.414105057
APC,POLE,1293.04251909113,157.279106652659,0.001,6104.78929023099,0.926847473412836,0.377597934277807,0.0353307987568289,2.04294172951163,0.224790518343371,9.08820240536571,1281.51260841416,306.908387719625,12,2,2,259,275,728.371083047485,2093.78990393219,26.1516171942886,485.678430430112,,38027.9045729256,988.601752954904,20332.7466736781
APC,PREX2,1268.20532642104,329.307744970668,2256.2809122344,5654.47136877048,1,1,0.0295021506842986,2.98346935232974,0.506983178057641,5.884750187886,1281.51260840665,459.216574030326,11,6,3,255,275,702.929122277949,2070.56651066891,131.090886104466,665.722165710857,,40119.0980052785,923.023242249462,17209.0423354961
APC,PTPRT,1293.89291240542,117.393629213268,0.001,2194.55111409563,0.977996213147646,0.905625563062068,0.102123245537723,1.95687609486034,0.338264341163339,5.78504990543896,1281.51260840883,171.695159064796,12,4,2,257,275,728.855586965785,2095.12817920358,36.442926510166,272.741515523606,,41814.9411332153,354.612085301549,7358.19716018141
APC,RASA1,1293.54898770196,291.867343355263,0.001,5655.13746160656,0.975200837011874,0.851878008790512,0.0958632057614579,2.11302522268477,0.356743069600739,5.92310097306062,1281.51260840883,427.203443258388,12,4,2,257,275,728.665669665196,2094.55561483615,90.6056452889375,678.095083111523,,39688.9635509984,913.259234195711,18999.7040246714
APC,ROBO2,1297.29052900944,221.861653736428,0.001,3340.25472994024,0.970427170825947,0.845595804349982,0.13786425111729,1.99176309620206,0.403933081781522,4.93092342775569,1281.51260840883,302.892005579676,12,5,2,256,275,730.753575070714,2100.61714624945,79.5512319887195,476.887182051214,,30859.9296485088,538.016501014078,11316.9631308972
APC,ROS1,1293.04160285264,352.343496433212,0.001,6801.55026055227,0.983276446616519,0.947894177572356,0.0963533666360078,2.00759644677162,0.332871935625467,6.03113759950758,1281.51260840883,515.737306274782,12,4,2,257,275,728.410043208947,2093.82995871897,109.383006978909,818.602119370595,,45498.6508608562,1103.31687304268,22529.2361692247
APC,RYR1,955.00148265704,288.066054543837,0.001,0.001,0.801337713574295,0.849269331193372,0.680628169073758,7.72451297970794e-07,0.31888235185362,2.42237080064368e-06,928.595453559262,281.271546449424,8,7,0,189,204,436.354051518688,1778.11402952433,123.751747137886,557.296850954568,,8550.97583695841,,3521.92240708461
APC,SACS,847.37830670776,660.807894413163,15109.7649896877,0.001,0.819664051008881,0.970367016653699,0.00508673373733451,5.182724656016,1.0808977439399,4.79483344754224,1281.51260840374,648.286431570872,9,14,5,247,275,407.135412738528,1527.80481666219,406.380669655104,1004.2443908742,5190.71662241538,35519.3048954771,,8816.30253960562
APC,SF3B1,1113.38181241921,1581.85003773251,12882.137368521,0.001,0.77899015096366,0.954943507604843,0.185116117175825,2.20691060882813,0.524419134006996,4.20829536093679,1281.51260840883,1540.11705992134,12,7,2,254,275,596.150584083401,1867.58805446853,760.036976667535,2851.97464680809,2032.32182808467,46696.9014959895,,25034.1880915652
APC,SMAD4,1150.39399062805,2861.91236085702,3954.38533358824,0.001,0.935046683393803,0.974930993144008,0.801924013121486,2.05724977762827,1.3486507352679,1.52541330667025,1281.51260838657,2788.32035236887,12,23,2,238,275,615.932325359332,1929.83710889418,1881.13771463499,4136.22563654783,649.421605668675,12622.285646347,,17843.4069630384
