variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
ERBB2,NF1,437.09295667011,350.819171961145,2598.93926331901,1035.57984133584,0.961776917549069,0.99349029540807,0.497229714365779,0.939431077640429,0.229434491831256,4.09455034481633,460.470638189321,355.116014628306,10,17,1,902,930,219.685258254102,763.954865072391,210.703851922694,541.87806006627,,16149.9072216143,,11716.2758505283
ERBB2,NRAS,467.52580253486,4703.56078599216,0.001,0.001,0.846341696085697,0.87237067403991,0.738330449651098,3.96033174233489e-07,0.327685295256028,1.20857780305357e-06,460.470638187751,4680.45591303935,11,28,0,891,930,242.764882071841,800.730817226501,3169.41901125446,6667.3237281992,,5400.02893826159,,67951.6132274104
ERBB2,PBRM1,430.525799675254,797.63634058606,1859.94137103584,259.601518301537,0.966351248203514,0.998372346901029,0.771965443565432,0.919729375270924,0.424889350303077,2.16463268522704,460.470638189621,793.894769806746,10,32,1,887,930,215.732905780583,754.930020602432,554.993995111257,1102.25162270836,,8830.04465408537,,12543.4554201816
ERBB2,PIK3CA,429.067055504527,1015.0427622125,1708.12106686395,0.001,0.814412569359183,0.967975142092027,0.815579995143377,1.00073476519614,0.538857043475813,1.85714333200705,460.470638186678,1008.20815975546,10,42,1,877,930,214.991620384433,752.57568146201,741.066430738767,1349.45146519344,97.0783957619789,7632.10930650213,,11860.4274327024
ERBB2,POLE,422.278573312305,301.644096393923,4756.66638847382,0.001,0.967329084569956,0.991757125501122,0.420555879104455,0.931342726792923,0.186634788589633,4.99018823784634,460.470638188359,299.668378354396,10,14,1,905,930,211.592732092952,740.662770827669,173.576846910076,481.055892717697,268.145350142796,21951.1950803086,,10608.0607518315
ERBB2,PTPRT,463.560940167944,106.316099857859,0.001,0.001,0.929394933599117,0.909994432268698,0.845747071538465,9.13308274231618e-07,0.154897932958438,5.89619407301373e-06,460.470638178769,105.480497371233,11,12,0,907,930,240.70621862611,793.932456054545,56.9308677547611,178.312799300149,,12469.2364647842,,2242.58140399494
ERBB2,RASA1,423.154966178825,379.82008390638,3758.02894399152,0.001,0.885104112004839,0.997165125651002,0.503347977794465,0.987459368748336,0.248125086882626,3.97968371983058,460.470638188865,377.226423277837,10,18,1,901,930,212.033133510293,742.204778108707,233.607652903399,577.116251113335,212.353873676286,17171.9756273944,,9909.9145008062
ERBB2,ROS1,463.120530640946,200.864371921704,0.001,0.001,0.939214915786691,0.922845586316986,0.866752296155264,4.99455406303756e-07,0.137504402835058,3.63228664687103e-06,460.470638189453,199.397233908318,11,11,0,908,930,240.474992552299,793.168548334818,104.298784926407,344.013030703859,,14607.2289478735,,4959.2370224011
ERBB2,SF3B1,466.700437864756,785.867566511185,0.001,0.001,0.863221572106183,0.836396749526451,0.722004772732915,5.15196764295373e-07,0.293194348803968,1.75718517903576e-06,460.470638178597,779.739661420541,11,23,0,896,930,242.33442786371,799.310330177672,506.865396582907,1152.22812220235,,6136.4550753949,,8731.11603071698
ERBB2,SMAD4,339.513973012436,688.312196298886,8842.08881271224,0.001,0.767637927191567,0.987166798431265,0.0118414944978674,2.85262529753799,0.318768508527939,8.94889307200169,460.470638183531,684.617138416483,8,23,3,896,930,155.150763857339,631.996405797525,456.485931262176,987.841140887974,2159.58678196032,23896.4048254613,,21659.317203103
ERBB2,TP53,406.922461441749,650.007969553116,1124.42299768449,0.001,0.874087264023169,0.913019743743124,0.860556505425407,2.11249563436834,1.68653738248268,1.25256377730485,460.470638177008,646.062753203626,9,137,2,782,930,195.52310219705,733.606578844821,547.750855315746,764.294485030518,186.576455383935,3490.61353774792,,3066.17157654637
ERBB3,ERBB4,914.532735799408,136.328400942752,0.001,0.001,0.914964845388233,0.880419790466781,0.805557849027373,8.57328858226833e-07,0.19871666642376,4.31432790040164e-06,908.25966787724,134.883245065501,13,12,0,810,835,503.086057917822,1505.57038700502,73.001667134868,228.650552214903,,20290.5669895103,,2113.16232991301
ERBB3,FBXW7,856.796172561108,356.97983290127,10831.7111510585,1053.10925615213,0.921244129864166,0.997189305147071,0.317008423309387,0.916632913220511,0.133719936976189,6.85487096351035,908.259667887829,363.058466431206,12,7,1,815,835,459.222576452666,1435.54234650241,158.984140028343,672.187279023949,,61840.7859435706,,18178.630996585
ERBB3,FGFR2,922.77687808926,914.980657956263,0.001,0.001,0.814626017479655,0.787231694378702,0.64131443010561,4.71223260445006e-07,0.418709528205275,1.1254180492735e-06,908.259667835624,906.532271458843,13,26,0,796,835,507.618063194706,1519.15450399513,606.807857370526,1313.15703961989,,8677.38584098194,,7491.70510416921
ERBB3,GNAS,912.814087778284,214.473487034624,0.001,0.001,0.93740063456364,0.927421418681238,0.869367983312202,3.46334118095956e-07,0.117846486010754,2.93885825381634e-06,908.259667895345,212.169982781026,13,7,0,815,835,502.141192886427,1502.73993622674,92.1546006894401,414.791135328028,,28394.5004386019,,5615.47480050449
ERBB3,IDH2,924.334587786691,6059.91721334881,0.001,0.001,0.796762002188334,0.819356325255948,0.652844414848719,2.79968837597552e-07,0.434507033859081,6.44336721343737e-07,908.259667882001,6018.02811727484,13,29,0,793,835,508.4747538538,1521.72017080645,4113.3313775709,8541.00662432476,,7822.20740512836,,59649.9107609536
ERBB3,KMT2C,705.360528072432,285.92016597602,20616.0067833754,0.001,0.691064276498787,0.987146847976351,0.00819436126735617,2.99127103251538,0.29488265291286,10.1439369286986,908.259667895951,283.808422491513,10,15,3,807,835,353.434358830589,1237.17107940194,173.339330215403,439.093837782759,4991.09398957189,56966.8654438442,,9365.2399965272
ERBB3,KRAS,979.303241860509,8174.83323264431,0.001,29777.6737160673,0.986522757727798,0.944238390617328,0.658512239400434,2.85922905205703,1.71369851652261,1.66845511301422,908.259667833333,8342.96787738512,10,108,3,714,835,538.711768829563,1612.38654050749,6727.30027947022,9816.69584684269,,4554.92792711346,7123.10851784774,85092.8425371847
ERBB3,MED12,846.244805733901,393.818071404279,7240.24754461319,0.001,0.845792169984498,0.985226157037622,0.51055658743389,0.959572652972329,0.248068892080193,3.86817002698642,908.259667887942,390.019899594813,12,14,1,808,835,453.151399646158,1419.31679450311,226.620326647871,628.079332300768,408.020879110935,33460.8790255333,,8851.99748286871
ERBB3,NF1,776.073693422458,375.390769448767,13613.8149353614,0.001,0.75212532223719,0.993667190170805,0.0903493120696597,1.96607963380539,0.281520930352453,6.98377783614149,908.259667883701,372.306775769906,11,15,2,807,835,402.969248098455,1329.14302517476,224.021245486336,583.176433015713,2220.29336030609,44495.7152030453,,10633.7027822869
ERBB3,NRAS,910.783594734396,4689.36044448933,745.243751373208,21502.9458249316,0.999974105364127,0.990588649674005,0.702119006948631,1.03003988551072,0.403816535363337,2.55076203004895,908.259667910644,4812.03287213076,12,25,1,797,835,496.586258453662,1506.25633264244,3083.62748403546,6774.12560069529,,16785.8190442312,,113670.427333824
ERBB3,PBRM1,927.835375783146,811.715631468446,0.001,0.001,0.759179541574798,0.718378555606624,0.545407071795225,5.98957951026755e-07,0.496891150381863,1.20541078376311e-06,908.259667882001,802.699488792947,13,30,0,792,835,510.398186729193,1527.49500649361,554.784909456953,1137.88950365305,,6460.87836916996,,4825.88415951062
ERBB3,PIK3CA,858.688170360144,1029.46982670059,2944.03078693982,0.001,0.831935406659912,0.93403041210375,0.838175656413583,1.04542124399225,0.643232089990782,1.6252628876262,908.25966788474,1019.83728935179,12,38,1,784,835,459.81100957255,1440.20877031304,739.216350006323,1387.30190462413,167.260300932308,13171.592308628,,9272.5999667084
ERBB3,POLE,916.017013240111,315.143909294093,0.001,0.001,0.895871765660279,0.875763371346748,0.784577315515146,4.98145236600342e-07,0.228079906208298,2.18408208281795e-06,908.259667895345,312.158521477682,13,14,0,808,835,503.902453110642,1508.01764941173,177.537525767149,510.231628600383,,16316.1386915636,,4659.5859169324
ERBB3,PTPRT,914.142121369703,99.1861737118614,0.001,0.001,0.920030651670645,0.899108739271213,0.827211412213413,9.54354547746689e-07,0.166977855470454,5.7154557714125e-06,908.25966787724,98.1332014202763,13,10,0,812,835,502.868975331602,1504.92007967391,49.6992149798587,173.969725634025,,21693.9853122516,,1838.8441814458
ERBB3,RASA1,848.348375154097,423.183268545323,5777.80677019161,0.001,0.838869040728226,0.978518912389541,0.595274850159056,0.996851593912308,0.319774180360717,3.11736111023042,908.259667887942,419.090827207782,12,18,1,804,835,454.274320404316,1422.83829158398,260.278404557474,643.016854895192,326.670072667066,26361.9836842505,,7522.84036577211
ERBB3,ROS1,912.965839873869,183.350765015,0.001,0.001,0.935393296188204,0.914413774521801,0.85533898043092,4.8684147655343e-07,0.14572096634856,3.34091578413582e-06,908.25966787724,181.531589755199,13,9,0,813,835,502.225351627248,1502.99044819464,88.1013073237977,330.530370166787,,27256.735544531,,4030.92061794839
