variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
DMXL2,PIK3CA,772.656200932079,1248.66389356933,21162.7410611309,0.001,0.854853867273464,0.985490263283941,0.053895000718837,2.14873080474825,0.288294394970938,7.45325210004467,1139.83502445997,1233.51236681546,4,6,2,174,186,239.846406816762,1794.95222482913,570.59206952457,2324.70236275042,3374.96226907529,76388.6938560207,,51226.3923635185
DMXL2,PLEC,1148.41205225404,54.1510679408005,0.001,3897.47375673238,0.971292373215316,0.498316705217294,0.106402785896099,1.16816998007491,0.0744032928641177,15.7005145216937,1139.83502445606,106.895190297333,5,1,1,179,186,456.425840035598,2327.34056166945,3.08969851217301,238.434658079663,,151917.065967615,215.571130100064,19725.721190566
DMXL2,POLE,1147.89031491571,132.960523348109,0.001,20661.6818895916,0.974025063051997,0.485201745359004,0.00485501869997662,2.08503556167565,0.105776949536492,19.7116249883567,1139.83502445606,394.372924241964,4,1,2,179,186,456.216828651397,2326.2464495858,7.58649487275799,585.449025340195,,184400.801408824,3195.71841392901,82365.9697827657
DMXL2,PREX2,1154.01552664892,278.389503554889,0.001,12230.533757169,0.985599331109511,0.726108246376057,0.0238928088928704,2.30406374020077,0.219160610966641,10.5131288420777,1139.83502444517,413.460400024979,4,4,2,176,186,458.656802144971,2338.66213485436,86.4232615856374,646.759042987858,,62310.4487856178,1898.96690914893,48047.442686032
DMXL2,PTPRT,1157.87431020009,146.32760544103,0.001,5854.30650564495,0.970356979270834,0.613096251920356,0.0281243667659357,2.18367098118629,0.224082896495657,9.74492482619534,1139.83502445997,217.078046562869,4,4,2,176,186,460.17473843095,2346.54508722972,45.4250342310341,339.959369025361,,49438.3315247289,907.568890380866,23154.1034430948
DMXL2,RASA1,1151.31779443677,199.062636147327,0.001,34990.0871190143,0.968256788666622,0.25544350307128,0.000207724202182719,3.42826815206237,0.19254145905598,17.8053504365811,1139.83502445997,494.314011221712,3,2,3,178,186,457.578455894637,2333.19435717599,33.099242185393,614.711481699963,,78912.1718086206,7676.09938787613,139600.686212802
DMXL2,ROBO2,1151.69730653828,106.02267718253,0.001,9802.33779388466,0.967615825279009,0.381821111504118,0.00788493024254052,2.3913660602762,0.153132625182105,15.6163068283613,1139.83502445606,210.046271448717,4,2,2,178,186,457.689928401186,2333.81921096661,17.6285451209986,327.395940689945,,82598.0026169376,1520.6011958601,38593.7656908945
DMXL2,ROS1,1156.94900681421,480.377069345463,0.001,20289.2660020506,0.973178875861061,0.602049535567024,0.0253915659456627,2.22567484597446,0.21407249899198,10.3968275068244,1139.83502445606,713.137975254859,4,4,2,176,186,459.810368932798,2344.6572646399,149.126444342864,1116.03586258039,,52313.0062598187,3150.42792618796,79685.7762484266
DMXL2,RYR1,275.316112417075,278.978068705546,0.001,0.001,0.961855711108086,0.983704224525981,0.946184228312744,1.90550796820219e-07,0.04998802169604,3.8119291453239e-06,264.794460497018,278.027544666581,1,5,0,119,125,15.7084159933862,1212.45207213766,100.020509167077,599.830806606358,,14290.4079264707,,57182.0087023668
DMXL2,SACS,1185.02987714437,596.181965042667,0.001,14855.5145762973,0.953800626319555,0.592382480609656,0.015755127465155,3.2418946435088,0.548584023254055,5.90956809911952,1139.83502443757,739.177887650039,3,12,3,168,186,470.949864199557,2401.7361809097,319.201161751449,1000.10871923681,,20640.9682154654,3267.80141539918,59208.2499233941
DMXL2,SF3B1,771.550088139164,2206.05894591564,23002.1920165013,0.001,1,0.996114864726671,0.0504704993541299,2.03119031927843,0.257422203234242,7.8905016496582,1139.83502445438,2181.50410595226,4,5,2,175,186,239.515488666262,1792.52194938148,947.843387368105,4266.90197015107,3538.83023597496,90915.9001827788,,111698.112074552
DMXL2,SMAD4,989.68166865275,2644.96079920424,4654.41222071269,0.001,0.925326719258949,0.971742904086322,0.771359628977459,1.03984022286956,0.517528968441507,2.0092406150731,1139.83502445626,2601.01344478884,5,14,1,166,186,354.870051259074,2127.44046929634,1521.74643702437,4219.40417397188,262.590418112506,21420.0550191243,,37095.2360525997
DMXL2,SPHKAP,1156.12720339379,612.531998958475,0.001,19962.7323853797,0.995049090234996,0.950623914490151,0.0390279139510385,2.1725639692199,0.250000392016681,8.69024224999991,1139.83502444008,848.404460457073,4,5,2,175,186,459.49136566224,2342.93877660543,219.645456406852,1316.60318108569,,57588.7574270054,3100.37203947528,78354.4485302293
DMXL2,SPTA1,1159.20940697401,310.064876131566,0.001,8120.94891757922,0.996597727170413,1,0.0555640922315609,2.14015209626867,0.2902285096038,7.37402434788456,1139.83502445997,408.808891374702,4,6,2,174,186,460.71505917273,2349.20072882766,123.231089990089,628.366350562388,,47792.1998880967,1259.51136831892,32068.2403376169
DMXL2,SYNE1,1178.56623926149,372.822173265464,0.001,9212.92734843766,0.987921808136316,0.915960006351061,0.0166382472755849,3.19958512805277,0.545288254268353,5.8676949356737,1139.83502445997,462.234631721436,3,12,3,168,186,468.387799027205,2388.59379747784,199.615818987062,625.411449490121,,26650.2815425755,2028.13046356482,36617.2276304141
DMXL2,SYNE2,269.215208367226,979.045375284202,0.001,0.001,0.969532370309147,0.986664309671818,0.970501671295737,6.98791881026395e-08,0.0286726725236822,2.43713550053358e-06,264.79446049689,974.626174004554,1,3,0,121,125,15.3607759261799,1185.45504044106,243.465187773958,2539.02313109593,,37010.1397315349,,245848.106753064
DMXL2,TENM1,1156.14907377156,207.997459856579,0.001,16709.682237008,0.97433693456457,0.509197190832827,0.0010552205017055,3.3043897401265,0.26388541378864,12.5220628631379,1139.83502444672,361.294397587417,3,4,3,176,186,459.495037484789,2343.02036134247,64.5703847258765,483.240036771651,,58527.6773033889,3675.85424633003,66434.0390249745
DMXL2,TP53,830.864418400724,1321.37869559029,3731.24144603523,3001.2033565753,1,0.996187886805674,0.284941631220728,3.16613928860768,1.35224254985674,2.34139895164748,1139.83502445616,1339.34191421854,3,37,3,143,186,215.102789988689,2049.04943317618,945.337869292127,1785.28490202547,,12448.8455453041,,21492.384210415
